age,round.age,Carbon,Oxygen
25.003212,25,0.23,2.1
25.006556,25,0.34,2.25
25.0099,25,0.41,2.34
25.019931,25,0.28,2.36
25.023275,25,0.57,2.4
25.026619,25,0.53,2.41
25.029962,25,0.44,2.25
25.033306,25,0.32,2.28
25.03665,25,0.46,2.32
25.039994,25,0.46,2.42
25.043593,25,0.48,2.5
25.047574,25,0.59,2.26
25.051556,25,0.36,2.34
25.055537,25,0.61,2.13
25.059519,25,0.72,2.21
25.0635,25,0.47,2.31
25.067482,25,0.6,2.32
25.071463,25,0.35,2.45
25.075445,25,0.42,2.28
25.079426,25,0.24,2.09
25.083408,25,0.38,2.25
25.087389,25,0.36,2.17
25.091371,25,0.41,2.21
25.095352,25,0.15,2.06
25.099334,25,0.58,2.19
25.103315,25,0.45,2.06
25.107297,25,0.53,2.39
25.111278,25,0.45,2.3
25.11526,25,0.59,2.24
25.119241,25,0.27,2.24
25.123223,25,0.42,2.37
25.127204,25,0.49,2.2
25.131186,25,0.43,2.28
25.135167,25,0.26,2.16
25.139149,25,0.37,2.34
25.14313,25,0.58,2.29
25.147112,25,0.25,2.16
25.151093,25,0.27,2.06
25.155075,25,0.34,2.19
25.159056,25,0.29,2.19
25.163038,25,0.59,2.28
25.167019,25,0.13,2.26
25.171001,25,0.36,2.19
25.174982,25,0.57,2.31
25.178964,25,0.44,2.19
25.182945,25,0.23,2.09
25.186927,25,0.38,2.25
25.190908,25,0.59,2.34
25.19489,25,0.52,2.34
25.198871,25,0.52,2.35
25.202853,25,0.42,2.31
25.206834,25,0.51,2.08
25.210816,25,0.45,2.19
25.214623,25,0.53,2.31
25.217733,25,0.36,2.17
25.220844,25,0.38,2.29
25.223954,25,0.63,2.5
25.227065,25,0.47,2.25
25.230175,25,0.54,2.26
25.233286,25,0.47,2.24
25.236396,25,0.62,2.46
25.239506,25,0.28,2.19
25.242617,25,0.16,2.25
25.245727,25,0.08,2.06
25.248838,25,0.42,2.51
25.251948,25,0.11,2.26
25.255058,25,0.28,2.17
25.258169,25,0.44,2.31
25.261279,25,0.24,1.97
25.26439,25,-0.02,2.19
25.2675,25,0.07,2.31
25.27061,25,0.43,2.09
25.273721,25,0.35,2.16
25.276831,25,0.15,2.04
25.279942,25,0.2,2.13
25.283052,25,0.4,2.13
25.286162,25,0.4,2.19
25.289273,25,0.43,2.16
25.292383,25,0.41,2.26
25.295494,25,0.33,2.25
25.298604,25,0.53,2.35
25.301714,25,0.44,2.28
25.304825,25,0.46,2.13
25.307935,25,0.33,2.27
25.311046,25,0.47,2.31
25.314156,25,0.4,2.11
25.317267,25,0.47,2.41
25.323724,25,0.46,2.28
25.32713,25,0.52,2.3
25.330537,25,0.31,2.08
25.333943,25,0.27,2.35
25.337349,25,0.42,2.42
25.340755,25,0.44,2.39
25.344162,25,0.36,2.33
25.347568,25,0.08,2.04
25.350974,25,0.33,2.21
25.354381,25,0.21,2.25
25.357787,25,0.32,2.36
25.361193,25,0.26,2.33
25.364599,25,0.58,2.48
25.368006,25,0.45,2.35
25.371412,25,0.32,2.31
25.374818,25,0.16,2.06
25.378225,25,0.28,2.11
25.381631,25,0.24,1.97
25.385037,25,0.22,2.18
25.388443,25,0.33,2.13
25.39185,25,0.18,1.86
25.395256,25,0.28,2.09
25.398662,25,0.41,2.37
25.402068,25,0.45,2.4
25.405475,25,0.15,2.14
25.408881,25,0.32,2.19
25.412287,25,0.21,2.28
25.415694,25,0.38,2.17
25.4191,25,0.33,2.12
25.422506,25,0.45,2.15
25.425912,25,0.67,2.21
25.429319,25,0.61,2.1
25.432583,25,0.72,2.17
25.435813,25,0.58,2.11
25.439042,25,0.56,2.09
25.442271,25,0.61,2.17
25.4455,25,0.35,2.16
25.448729,25,0.48,2.18
25.451959,25,0.27,2.03
25.455188,25,0.52,2.35
25.458417,25,0.57,2.34
25.461645999999998,25,0.42,2.18
25.464875,25,0.51,2.19
25.468105,25,0.32,2.45
25.471334,25,0.39,2.23
25.474563,25,0.47,2.21
25.477792,25,0.69,2.14
25.481021,25,0.45,2.12
25.484251,25,0.51,2.09
25.48748,25,0.44,2.32
25.490709,25,0.51,2.08
25.493938,25,0.72,2.34
25.497167,25,0.45,2.04
25.497813,25,0.69,2.267
25.500526,26,0.48,2.36
25.501042,26,0.57,2.203
25.504013,26,0.47,2.48
25.504272,26,0.51,2.523
25.507372,26,0.76,2.35
25.507501,26,0.82,2.602
25.51073,26,0.75,2.372
25.510859,26,0.73,2.35
25.513959,26,0.88,2.568
25.517188,26,0.84,2.461
25.520418,26,0.85,2.494
25.523515,26,0.72,2.466
25.526082,26,0.82,2.426
25.52865,26,0.73,2.403
25.531217,26,0.79,2.491
25.533785,26,1,2.612
25.536352,26,0.9,2.422
25.53892,26,0.78,2.469
25.541487,26,0.89,2.484
25.544055,26,0.64,2.626
25.546623,26,0.86,2.51
25.54919,26,0.83,2.38
25.551758,26,0.72,2.528
25.554325,26,0.74,2.406
25.556893,26,0.73,2.621
25.55946,26,0.66,2.467
25.562028,26,0.72,2.494
25.564596,26,0.62,2.501
25.567163,26,0.68,2.444
25.569731,26,0.72,2.447
25.572298,26,0.74,2.321
25.574866,26,0.82,2.512
25.577433,26,0.64,2.376
25.580001,26,0.7,2.272
25.582569,26,0.75,2.339
25.585136,26,0.63,2.268
25.587704,26,0.64,2.397
25.590271,26,0.76,2.39
25.592839,26,0.75,2.333
25.595406,26,0.77,2.594
25.597974,26,0.72,2.329
25.600797,26,0.73,2.446
25.603792,26,0.72,2.608
25.606786,26,0.76,2.347
25.60978,26,0.65,2.259
25.612774,26,0.63,2.357
25.615768,26,0.6,2.308
25.618762,26,0.65,2.302
25.621757,26,0.73,2.377
25.624751,26,0.46,2.263
25.627745,26,0.54,2.378
25.630739,26,0.57,2.371
25.633733,26,0.39,2.361
25.636727,26,0.55,2.359
25.639722,26,0.49,2.209
25.642716,26,0.34,2.372
25.64571,26,0.68,2.359
25.648704,26,0.71,2.472
25.654692,26,0.48,2.228
25.657686000000002,26,0.61,2.416
25.660681,26,0.6,2.282
25.663675,26,0.67,2.223
25.666669,26,0.4,2.278
25.669663,26,0.4,2.341
25.672657,26,0.49,2.299
25.675651,26,0.54,2.386
25.678646,26,0.41,2.361
25.68164,26,0.75,2.171
25.684634,26,0.72,2.431
25.687628,26,0.57,2.18
25.690622,26,0.65,2.125
25.693616,26,0.68,2.199
25.696611,26,0.7,2.266
25.702496,26,0.67,2.266
25.704974,26,0.45,2.497
25.707452,26,0.61,2.357
25.70993,26,0.59,2.56
25.712408,26,0.53,2.518
25.714886,26,0.49,2.465
25.717364,26,0.53,2.509
25.719842,26,0.5,2.447
25.72232,26,0.49,2.566
25.724798,26,0.68,2.374
25.727277,26,0.68,2.319
25.729755,26,0.59,2.256
25.732233,26,0.61,2.412
25.737189,26,0.7,2.278
25.739667,26,0.5,2.194
25.742145,26,0.6,2.287
25.744623,26,0.59,2.435
25.747101,26,0.44,2.374
25.749579,26,0.66,2.591
25.752057,26,0.46,2.478
25.754536,26,0.56,2.467
25.759492,26,0.66,2.383
25.76197,26,0.52,2.303
25.76197,26,0.48,2.277
25.764448,26,0.6,2.305
25.766926,26,0.7,2.31
25.769404,26,0.46,2.264
25.771882,26,0.5,2.262
25.77436,26,0.36,2.237
25.776838,26,0.4,2.195
25.779316,26,0.43,2.24
25.781795,26,0.65,2.296
25.784273,26,0.49,2.377
25.786751,26,0.54,2.18
25.789229,26,0.71,2.37
25.791707,26,0.36,2.306
25.794185,26,0.43,2.249
25.796663,26,0.51,2.255
25.799141,26,0.77,2.17
25.801619,26,0.85,2.121
25.804097,26,0.57,2.293
25.806575,26,0.87,2.334
25.809054,26,0.67,2.33
25.811532,26,0.84,2.572
25.81401,26,0.77,2.51
25.816888,26,0.79,2.514
25.820033,26,0.64,2.436
25.823178,26,0.73,2.349
25.826323,26,0.88,2.485
25.829469,26,0.65,2.469
25.832614,26,0.66,2.386
25.835759,26,0.8,2.499
25.838904,26,0.74,2.295
25.842049,26,0.91,2.534
25.845194,26,0.75,2.469
25.848339,26,0.74,2.302
25.851484,26,0.63,2.464
25.85463,26,0.76,2.26
25.857775,26,0.8,2.457
25.86092,26,0.79,2.274
25.864065,26,0.67,2.553
25.86721,26,0.77,2.473
25.870355,26,0.79,2.552
25.8735,26,0.7,2.486
25.876645,26,0.74,2.474
25.87979,26,0.6,2.465
25.882936,26,0.9,2.398
25.886081,26,0.83,2.636
25.889226,26,0.74,2.28
25.892371,26,0.87,2.542
25.895652,26,0.71,2.408
25.898967,26,0.65,2.419
25.902283,26,0.66,2.473
25.905598,26,0.74,2.535
25.908913,26,0.6,2.361
25.912228,26,0.74,2.489
25.915543,26,0.65,2.432
25.918859,26,0.64,2.474
25.922174,26,0.55,2.319
25.925489,26,0.66,2.508
25.928804,26,0.71,2.183
25.93212,26,0.85,2.316
25.935435,26,0.93,2.327
25.93875,26,0.74,2.408
25.942065,26,0.8,2.402
25.94538,26,0.68,2.637
25.948696,26,0.6,2.471
25.952011,26,0.75,2.38
25.95492,26,0.86,2.472
25.95722,26,0.64,2.398
25.95952,26,0.67,2.387
25.96182,26,0.71,2.557
25.96412,26,0.57,2.534
25.96642,26,0.5,2.618
25.96872,26,0.56,2.616
25.97102,26,0.75,2.488
25.97332,26,0.6,2.427
25.97562,26,0.75,2.442
25.97792,26,0.76,2.517
25.98022,26,0.61,2.376
25.98252,26,0.8,2.453
25.98482,26,0.67,2.346
25.98712,26,0.61,2.279
25.98942,26,0.4,2.389
25.99172,26,0.67,2.528
25.99402,26,0.62,2.259
25.99632,26,0.51,2.437
25.99862,26,0.54,2.232
26.00782,26,0.33,2.27
26.01012,26,0.66,2.398
26.01242,26,0.52,2.364
26.01472,26,0.62,2.347
26.01702,26,0.46,2.301
26.01932,26,0.62,2.28
26.02162,26,0.69,2.364
26.02392,26,0.61,2.211
26.02622,26,0.59,2.399
26.02852,26,0.53,2.204
26.03082,26,0.62,2.106
26.03312,26,0.54,2.256
26.03542,26,0.41,2.352
26.03772,26,0.5,2.439
26.04002,26,0.47,2.388
26.04232,26,0.52,2.292
26.04462,26,0.41,2.341
26.0471,26,0.52,2.384
26.04985,26,0.28,2.184
26.0526,26,0.41,1.955
26.05535,26,0.46,2.042
26.0581,26,0.61,2.48
26.06085,26,0.4,2.572
26.0636,26,0.66,2.207
26.06635,26,0.6,2.372
26.0691,26,0.57,2.266
26.07185,26,0.51,1.993
26.0746,26,0.54,2.457
26.07735,26,0.45,2.268
26.0801,26,0.33,2.065
26.08285,26,0.27,2.151
26.0856,26,0.38,2.243
26.08835,26,0.43,2.327
26.0911,26,0.49,2.52
26.09385,26,0.44,2.472
26.0966,26,0.3,2.3
26.09935,26,0.38,2.41
26.1021,26,0.71,2.616
26.10485,26,0.44,2.611
26.1076,26,0.55,2.447
26.11035,26,0.49,2.418
26.1131,26,0.28,2.066
26.11585,26,0.17,2.048
26.1186,26,0.19,2.088
26.12135,26,0.3,2.314
26.1241,26,0.09,2.006
26.12685,26,0.38,2.164
26.1296,26,0.31,2.011
26.13235,26,0.55,2.114
26.1351,26,0.46,1.944
26.13785,26,0.5,2.073
26.1406,26,0.36,2.25
26.14335,26,0.26,2.377
26.1461,26,0.09,2.297
26.14885,26,0.37,2.297
26.1516,26,0.12,2.188
26.15435,26,0.37,2.322
26.157106,26,0.5,2.124
26.159872,26,0.35,2.564
26.162638,26,0.55,2.647
26.165404,26,0.26,2.232
26.16817,26,0.6,2.482
26.170936,26,0.59,2.326
26.173702,26,0.62,2.473
26.176468,26,0.39,2.458
26.179234,26,0.5,2.297
26.182,26,0.51,2.406
26.184766,26,0.51,2.438
26.187532,26,0.65,2.479
26.190298,26,0.29,2.631
26.193064,26,0.44,2.477
26.19583,26,0.47,2.596
26.198596,26,0.48,2.524
26.201362,26,0.37,2.62
26.204128,26,0.48,2.231
26.206894,26,0.49,2.485
26.20966,26,0.38,2.286
26.212426,26,0.5,2.538
26.215191,26,0.72,2.287
26.217957,26,0.56,2.246
26.220723,26,0.32,2.196
26.223489,26,0.28,2.058
26.226255,26,0.42,2.507
26.229021,26,0.41,2.27
26.231787,26,0.74,2.249
26.234553,26,0.68,2.374
26.237319,26,0.6,2.448
26.240085,26,0.59,2.099
26.242851,26,0.52,2.259
26.245617,26,0.82,2.324
26.248383,26,0.53,2.265
26.251149,26,0.61,2.32
26.253915,26,0.54,2.524
26.253915,26,0.37,2.288
26.256681,26,0.71,2.442
26.259447,26,0.55,2.429
26.263018,26,0.43,2.411
26.266791,26,0.6,2.376
26.270564,26,0.44,2.427
26.274336,26,0.47,2.296
26.278109,26,0.63,2.628
26.281882,26,0.6,2.212
26.285655,26,0.56,2.357
26.289427,26,0.69,2.068
26.2932,26,0.73,2.352
26.296973,26,0.74,2.306
26.300745,26,0.62,2.204
26.304518,26,0.8,2.651
26.308291,26,0.77,2.208
26.312064,26,0.72,2.539
26.315836,26,0.77,2.443
26.319609,26,0.63,2.469
26.323382,26,0.49,2.724
26.327155,26,0.44,2.729
26.330927,26,0.54,2.762
26.3342,26,0.52,2.28
26.3347,26,0.47,2.677
26.338473,26,0.61,2.548
26.342245,26,0.55,2.554
26.344979,26,0.66,2.421
26.347452,26,0.73,2.55
26.348,26,0.73,2.31
26.349926,26,0.8,2.449
26.352399,26,0.62,2.479
26.3533,26,0.6,2.61
26.354873,26,0.66,2.427
26.357346,26,0.88,2.665
26.3586,26,0.46,2.65
26.35982,26,0.63,2.443
26.360314,26,0.64,2.58
26.362788,26,0.65,2.728
26.3633,26,0.43,2.44
26.365261,26,0.57,2.8
26.3711,26,0.54,2.67
26.3745,26,0.69,2.49
26.378,26,0.53,2.39
26.3814,26,0.62,2.7
26.3848,26,0.53,2.65
26.3882,26,0.35,2.65
26.3917,26,0.5,2.58
26.3951,26,0.39,2.64
26.3985,26,0.52,2.44
26.4017,26,0.44,2.31
26.4049,26,0.64,2.55
26.4082,26,0.53,2.33
26.4114,26,0.53,2.6
26.4146,26,0.58,2.74
26.4178,26,0.52,2.81
26.421,26,0.55,2.4
26.4242,26,0.48,2.61
26.4274,26,0.36,2.22
26.4306,26,0.56,2.64
26.4414,26,0.25,2.45
26.4504,26,0.38,2.5
26.4559,26,0.48,2.43
26.4625,26,0.06,2.37
26.4694,26,0.04,2.19
26.4762,26,0.13,2.17
26.4831,26,0.28,2.32
26.49,26,0.17,2.47
26.4969,26,0.27,2.38
26.5037,27,0.48,2.38
26.5097,27,0.52,2.54
26.5152,27,0.41,2.21
26.518862,27,0.66,2.682
26.5207,27,0.26,2.44
26.522025,27,0.76,2.814
26.525187,27,0.47,2.628
26.5262,27,0.35,2.55
26.52835,27,0.61,2.616
26.531512,27,0.37,2.612
26.5316,27,0.58,2.38
26.534675,27,0.46,2.629
26.537,27,0.39,2.76
26.544155,27,0.4,2.571
26.547309,27,0.56,2.68
26.550464,27,0.66,2.686
26.553619,27,0.39,2.547
26.556774,27,0.37,2.613
26.559928,27,0.63,2.743
26.563083,27,0.23,2.423
26.566238,27,0.53,2.822
26.569393,27,0.46,2.456
26.572547,27,0.21,2.517
26.575702,27,0.15,2.448
26.578857,27,0.43,2.624
26.582012,27,0.27,2.308
26.585166,27,0.23,2.358
26.588321,27,0.51,2.299
26.591476,27,0.49,2.688
26.59463,27,0.37,2.528
26.597785,27,0.4,2.436
26.60094,27,0.34,2.644
26.604095,27,0.47,2.653
26.607249,27,0.35,2.578
26.610404,27,0.4,2.698
26.613559,27,0.31,2.797
26.616714,27,0.39,2.743
26.619868,27,0.17,2.439
26.623023,27,0.41,2.682
26.626178,27,0.3,2.443
26.629333,27,0.27,2.346
26.632487,27,0.61,2.636
26.635642,27,0.64,2.454
26.641951,27,0.67,2.471
26.645106,27,0.57,2.429
26.648926,27,0.56,2.453
26.653743,27,0.53,2.389
26.663377,27,0.6,2.362
26.673011,27,0.55,2.278
26.682646,27,0.29,2.377
26.687463,27,0.68,2.325
26.69228,27,0.58,2.182
26.697097,27,0.44,2.305
26.701914,27,0.45,2.201
26.706731,27,0.35,2.502
26.711548,27,0.68,2.322
26.716365,27,0.68,2.496
26.721182,27,0.4,2.62
26.726,27,0.26,2.361
26.730817,27,0.48,2.399
26.740451,27,0.31,2.48
26.745268,27,0.56,2.614
26.750085,27,0.73,2.567
26.759719,27,0.38,2.469
26.764536,27,0.39,2.495
26.769353,27,0.37,2.603
26.774171,27,0.59,2.499
26.778988,27,0.5,2.542
26.783805,27,0.61,2.506
26.788622,27,0.69,2.534
26.793439,27,0.55,2.505
26.798256,27,0.69,2.556
26.803073,27,0.57,2.525
26.807058,27,0.66,2.733
26.810487,27,0.55,2.64
26.813917,27,0.53,2.49
26.817346,27,0.48,2.699
26.820776,27,0.38,2.41
26.824205,27,0.54,2.781
26.827635,27,0.42,2.576
26.831064,27,0.71,2.63
26.834494,27,0.78,2.699
26.837923,27,0.38,2.394
26.841353,27,0.5,2.855
26.844782,27,0.49,2.523
26.848212,27,0.63,2.608
26.851641,27,0.43,2.373
26.855071,27,0.54,2.555
26.858501,27,0.5,2.478
26.86193,27,0.44,2.471
26.86536,27,0.47,2.57
26.868789,27,0.33,2.32
26.872219,27,0.46,2.538
26.875648,27,0.44,2.597
26.879078,27,0.49,2.544
26.882507,27,0.29,2.494
26.885937,27,0.31,2.503
26.889366,27,0.27,2.578
26.892796,27,0.66,2.801
26.896225,27,0.36,2.718
26.899655,27,0.56,2.629
26.903084,27,0.64,2.612
26.906514,27,0.35,2.577
26.909943,27,0.37,2.62
26.913637,27,0.65,2.713
26.917728,27,0.5,2.425
26.921819,27,0.29,2.415
26.92591,27,0.29,2.419
26.930001,27,0.3,2.257
26.934092,27,0.43,2.398
26.938183,27,0.38,2.535
26.946364,27,0.6,2.269
26.950455,27,0.69,2.401
26.954546,27,0.6,2.219
26.958637,27,0.26,2.148
26.962728,27,0.46,2.625
26.966819,27,0.24,2.29
26.97091,27,0.53,2.507
26.975,27,0.32,2.4
26.975,27,0.41,2.375
26.979091,27,0.51,2.531
26.983182,27,0.54,2.67
26.987273,27,0.32,2.653
26.991364,27,0.53,2.606
26.995455,27,0.51,2.455
26.999546,27,0.42,2.607
27.003637,27,0.59,2.703
27.007727,27,0.49,2.819
27.011818,27,0.43,2.77
27.015909,27,0.52,2.721
27.02,27,0.54,2.697
27.023013,27,0.51,2.566
27.026026,27,0.57,2.707
27.029038,27,0.49,2.454
27.032051,27,0.34,2.462
27.035064,27,0.29,2.44
27.038077,27,0.45,2.493
27.04109,27,0.2,2.366
27.044103,27,0.33,2.367
27.047115,27,0.33,2.688
27.050128,27,0.45,2.571
27.053141,27,0.06,2.512
27.056154,27,0.16,2.542
27.059167,27,0.35,2.364
27.062179,27,0.35,2.499
27.065192,27,0.34,2.44
27.068205,27,0.26,2.44
27.071218,27,0.33,2.305
27.074231,27,0.42,2.434
27.077244,27,0.17,2.524
27.080256,27,0.5,2.503
27.083269,27,0.46,2.601
27.086282,27,0.54,2.416
27.089295,27,0.55,2.669
27.092308,27,0.54,2.602
27.095321,27,0.51,2.548
27.098333,27,0.55,2.694
27.101346,27,0.37,2.477
27.104359,27,0.47,2.541
27.107372,27,0.57,2.538
27.110385,27,0.63,2.38
27.113397,27,0.52,2.501
27.117016,27,0.43,2.457
27.120787,27,0.33,2.687
27.124557,27,0.41,2.431
27.128328,27,0.41,2.585
27.132098,27,0.47,2.697
27.135869,27,0.23,2.724
27.139639,27,0.37,2.418
27.14341,27,0.3,2.356
27.14718,27,0.45,2.2
27.150951,27,0.13,2.507
27.154721,27,0.18,2.685
27.158492,27,0.44,2.554
27.162262,27,0.41,2.427
27.166033,27,0.28,2.251
27.169803,27,0.35,2.535
27.173574,27,0.27,2.707
27.177344,27,0.38,2.316
27.184885,27,0.53,2.239
27.188656,27,0.36,2.167
27.192426,27,0.04,2.315
27.196197,27,0.36,2.494
27.199967,27,0.34,2.267
27.203738,27,0.1,2.24
27.207508,27,0.14,2.308
27.211279,27,0.24,2.445
27.215049,27,0.41,2.177
27.21882,27,-0.02,2.097
27.22259,27,0.21,2.126
27.226361,27,0.23,2.184
27.230131,27,0.18,2.077
27.233902,27,0.08,2.065
27.237672,27,0.34,2.159
27.241443,27,0.18,2.063
27.245213,27,-0.13,2.042
27.248984,27,0.36,2.38
27.252754,27,0.06,2.182
27.256525,27,0.14,2.189
27.260295,27,0.11,2.219
27.264066,27,0.26,2.432
27.267836,27,0.3,2.369
27.271607,27,0.27,2.212
27.275377,27,0.24,2.17
27.279148,27,0.25,2.369
27.282918,27,0.36,2.307
27.286689,27,0.46,2.507
27.290459,27,0.56,2.688
27.298,27,0.33,2.543
27.300595,27,0.46,2.789
27.30319,27,0.44,2.607
27.305786,27,0.34,2.63
27.308381,27,0.54,2.522
27.310976,27,0.51,2.361
27.313571,27,0.39,2.432
27.316167,27,0.63,2.385
27.318762,27,0.31,2.545
27.321357,27,-0.05,2.338
27.323952,27,0.3,2.606
27.326548,27,0.14,2.226
27.329143,27,-0.1,2.139
27.331738,27,0.01,2.397
27.334333,27,0,2.125
27.336929,27,-0.08,2.109
27.339524,27,0.03,1.975
27.342119,27,-0.06,2.008
27.344714,27,-0.26,1.984
27.34731,27,-0.1,1.903
27.349905,27,0.04,1.827
27.3525,27,0.28,2.053
27.355095,27,0.13,2.108
27.35769,27,0.27,2.074
27.360286,27,0.19,1.905
27.362881,27,0.28,1.991
27.365476,27,-0.03,2.257
27.368071,27,-0.01,2.15
27.370667,27,0.05,2.199
27.373262,27,-0.07,2.377
27.375857,27,-0.16,2.247
27.381048,27,0.18,2.46
27.383643,27,0.33,2.554
27.386238,27,0.05,2.726
27.388833,27,0.29,2.625
27.391429,27,0.56,2.575
27.394024,27,0.44,2.394
27.396619,27,0.33,2.3
27.399214,27,0.52,2.642
27.40181,27,0.45,2.504
27.404405,27,0.51,2.546
27.407,27,0.57,2.666
27.408926,27,0.24,2.44
27.41021,27,0.11,2.368
27.41342,27,0.31,2.391
27.415346,27,0.34,2.64
27.418556,27,0.4,2.35
27.421765,27,0.34,2.53
27.424975,27,0.27,2.1
27.428185,27,0.3,2.09
27.431395,27,0.44,2.25
27.434605,27,0.23,2.11
27.437815,27,0.43,2.17
27.441025,27,0.14,2.09
27.444235,27,0.35,2.27
27.447444,27,0.32,2.35
27.450654,27,0.21,2.43
27.453864,27,0.24,2.37
27.457074,27,0.38,2.11
27.460284,27,0.43,2.6
27.463494,27,0.19,2.16
27.466704,27,0.78,2.73
27.469914,27,0.44,2.71
27.473123,27,0.38,2.46
27.476333,27,0.74,2.51
27.479543,27,0.62,2.67
27.482753,27,0.63,2.64
27.485963,27,0.67,2.63
27.489173,27,0.62,2.59
27.492383,27,0.66,2.56
27.495593,27,0.57,2.52
27.498802,27,0.8,2.44
27.502012,28,0.66,2.41
27.505222,28,0.56,2.5
27.508432,28,0.61,2.53
27.511859,28,0.45,2.56
27.516152,28,0.73,2.62
27.520446,28,0.5,2.51
27.524739,28,0.49,2.54
27.529033,28,0.46,2.54
27.533326,28,0.41,2.53
27.53762,28,0.36,2.4
27.541913,28,0.35,2.53
27.546207,28,0.64,2.31
27.5505,28,0.46,2.2
27.554793,28,0.65,2.29
27.567674,28,0.55,2.4
27.571967,28,0.53,2.34
27.576261,28,0.52,2.3
27.580554,28,0.65,2.49
27.584848,28,0.35,2.48
27.589141,28,0.42,2.68
27.592065,28,0.35,2.48
27.594647,28,0.64,2.57
27.597228,28,0.54,2.51
27.59981,28,0.27,2.57
27.602391,28,0.56,2.39
27.615299,28,0.47,2.49
27.61788,28,0.26,2.55
27.620462,28,0.47,2.54
27.623043,28,0.41,2.44
27.625625,28,0.36,2.46
27.628206,28,0.44,2.46
27.630788,28,0.4,2.49
27.633369,28,0.45,2.67
27.635951,28,0.2,2.4
27.638532,28,0.5,2.51
27.641114,28,0.34,2.52
27.643695,28,0.36,2.54
27.646277,28,0.46,2.43
27.648858,28,0.45,2.53
27.65144,28,0.42,2.62
27.654021,28,0.39,2.46
27.656603,28,0.37,2.55
27.659184,28,0.42,2.72
27.661766,28,0.34,2.54
27.664347,28,0.61,2.77
27.666929,28,0.41,2.59
27.66951,28,0.11,2.56
27.672092,28,0.5,2.48
27.674673,28,0.33,2.6
27.677255,28,0.48,2.49
27.679836,28,0.42,2.73
27.682418,28,0.25,2.7
27.684999,28,0.09,2.54
27.68808,28,0.27,2.85
27.691162,28,0.26,2.84
27.694243,28,0.16,2.85
27.697325,28,0.19,2.53
27.700406,28,0.39,2.71
27.703488,28,0.45,2.6
27.706568999999998,28,0.22,2.45
27.70965,28,0.1,2.3
27.712732,28,0.4,2.51
27.715813,28,-0.03,2.26
27.718895,28,0.21,2.23
27.721976,28,0.07,2.24
27.725058,28,-0.06,2.35
27.728139,28,0.13,2.28
27.73122,28,0.01,2.44
27.734302,28,0.34,2.33
27.737383,28,0.39,2.18
27.740465,28,0.25,2.26
27.743546,28,0.19,2.12
27.746627,28,0.36,2.39
27.749709,28,0.03,2.24
27.75279,28,0.12,2.05
27.755872,28,0.42,2.42
27.758953,28,0.49,2.23
27.762035,28,0.37,2.13
27.765116,28,0.48,2.4
27.768197,28,0.54,2.57
27.771279,28,0.27,2.36
27.77436,28,0.45,2.55
27.777442,28,0.51,2.22
27.780523,28,0.35,2.58
27.783605,28,0.52,2.71
27.786686,28,0.53,2.67
27.789767,28,0.31,2.8
27.792634,28,0.59,2.48
27.795357,28,0.45,2.54
27.79808,28,0.58,2.81
27.800803,28,0.54,2.41
27.803525,28,0.58,2.62
27.806248,28,0.44,2.45
27.808971,28,0.52,2.58
27.811694,28,0.4,2.32
27.814417,28,0.46,2.58
27.81714,28,0.34,2.21
27.819863,28,0.31,2.31
27.822586,28,0.32,2.32
27.825309,28,0.26,2.1
27.828032,28,0.21,2.4
27.830755,28,0.45,2.26
27.833478,28,0.3,2.39
27.836201,28,0.27,2.31
27.838924,28,0.4,2.39
27.841646,28,0.21,2.4
27.844369,28,0.36,2.45
27.847092,28,0.13,2.42
27.849815,28,0.13,2.64
27.852538,28,0.29,2.67
27.855261,28,0.23,2.52
27.857984,28,0.53,2.64
27.860707,28,0.34,2.58
27.862341,28,0.21,2.25
27.865064,28,0.37,2.48
27.867787,28,0.36,2.59
27.8719,28,0.39,2.56
27.875,28,0.31,2.65
27.875955,28,0.42,2.71
27.8781,28,0.45,2.39
27.878678,28,0.5,2.74
27.881401,28,0.35,2.72
27.884124,28,0.33,2.5
27.8844,28,0.39,2.49
27.8877,28,0.37,2.46
27.8913,28,0.28,2.52
27.8948,28,0.43,2.51
27.895016,28,0.66,2.607
27.8984,28,0.47,2.2
27.902,28,0.33,2.22
27.903185,28,0.64,2.554
27.9055,28,0.24,2.44
27.908631,28,0.59,2.462
27.9091,28,0.41,2.18
27.911354,28,0.59,2.201
27.914076,28,0.36,2.273
27.9146,28,0.46,2.27
27.916799,28,0.53,2.527
27.919522,28,0.44,2.1
27.922245,28,0.31,2.193
27.924968,28,0.41,2.012
27.927691,28,0.22,2.282
27.930414,28,0.27,2.175
27.933137,28,0.31,2.615
27.93586,28,0.23,2.561
27.938583,28,0.25,2.398
27.941306,28,0.44,2.381
27.944029,28,0.32,2.282
27.946752,28,0.45,2.562
27.949475,28,0.25,2.611
27.952197,28,0.45,2.69
27.95492,28,0.4,2.341
27.957643,28,0.44,2.435
27.960366,28,0.51,2.403
27.963455,28,0.46,2.496
27.967091,28,0.39,2.482
27.970727,28,0.49,2.248
27.974364,28,0.25,2.54
27.978,28,0.42,2.523
27.981637,28,0.25,2.375
27.985273,28,0.46,2.428
27.988909,28,0.2,2.256
27.992546,28,0.24,2.51
27.996182,28,0.33,2.457
27.999819,28,0.19,2.292
28.003455,28,0.32,2.459
28.007091,28,0.21,2.295
28.010728,28,0.17,2.421
